data,data2,gyro
502,-0.061290323,-44
455,-0.364516129,-48
547,0.229032258,-57
519,0.048387097,-66
522,0.067741935,-77
458,-0.34516129,-87
541,0.190322581,-93
463,-0.312903226,-99
533,0.138709677,-112
538,0.170967742,115
534,0.14516129,101
520,0.05483871,94
497,-0.093548387,90
523,0.074193548,90
556,0.287096774,90
462,-0.319354839,83
561,0.319354839,73
564,0.338709677,67
529,0.112903226,67
452,-0.383870968,62
449,-0.403225806,55
622,0.712903226,46
497,-0.093548387,37
402,-0.706451613,36
596,0.54516129,42
550,0.248387097,47
378,-0.861290323,76
505,-0.041935484,96
641,0.835483871,110
469,-0.274193548,123
443,-0.441935484,-121
562,0.325806452,-115
528,0.106451613,-115
549,0.241935484,-116
445,-0.429032258,-105
438,-0.474193548,-95
568,0.364516129,-82
424,-0.564516129,-73
533,0.138709677,-71
629,0.758064516,-73
490,-0.138709677,-76
449,-0.403225806,-68
534,0.14516129,-51
536,0.158064516,-32
506,-0.035483871,-17
487,-0.158064516,-8
519,0.048387097,-5
527,0.1,-3
512,0.003225806,-1
511,-0.003225806,56
505,-0.041935484,60
517,0.035483871,74
508,-0.022580645,83
510,-0.009677419,92
497,-0.093548387,100
514,0.016129032,107
509,-0.016129032,112
510,-0.009677419,117
512,0.003225806,122
508,-0.022580645,126
564,0.338709677,-127
489,-0.14516129,-123
509,-0.016129032,-119
547,0.229032258,-114
519,0.048387097,-109
514,0.016129032,-104
515,0.022580645,-98
514,0.016129032,-94
563,0.332258065,-90
545,0.216129032,-87
519,0.048387097,-83
514,0.016129032,-80
553,0.267741935,-78
543,0.203225806,-75
517,0.035483871,-75
522,0.067741935,-74
521,0.061290323,-75
512,0.003225806,-77
503,-0.05483871,-78
490,-0.138709677,-79
513,0.009677419,-79
510,-0.009677419,-79
523,0.074193548,-80
533,0.138709677,-85
518,0.041935484,-88
531,0.125806452,-91
499,-0.080645161,-95
522,0.067741935,-100
529,0.112903226,-106
519,0.048387097,-112
514,0.016129032,-119
515,0.022580645,-124
522,0.067741935,-128
509,-0.016129032,124
506,-0.035483871,121
514,0.016129032,119
523,0.074193548,118
504,-0.048387097,117
507,-0.029032258,118
516,0.029032258,117
496,-0.1,114
506,-0.035483871,110
481,-0.196774194,107
529,0.112903226,105
524,0.080645161,103
498,-0.087096774,101
531,0.125806452,97
465,-0.3,92
515,0.022580645,90
526,0.093548387,89
529,0.112903226,88
532,0.132258065,88
503,-0.05483871,88
530,0.119354839,88
520,0.05483871,87
551,0.25483871,83
519,0.048387097,78
503,-0.05483871,70
528,0.106451613,58
517,0.035483871,-4
503,-0.05483871,-16
534,0.14516129,-26
509,-0.016129032,-37
525,0.087096774,-40
523,0.074193548,-53
517,0.035483871,-62
478,-0.216129032,-69
498,-0.087096774,-75
551,0.25483871,-85
511,-0.003225806,-99
505,-0.041935484,-112
562,0.325806452,-123
538,0.170967742,125
467,-0.287096774,-127
576,0.416129032,-125
481,-0.196774194,127
512,0.003225806,119
475,-0.235483871,114
442,-0.448387097,113
484,-0.177419355,104
519,0.048387097,105
469,-0.274193548,109
469,-0.274193548,104
510,-0.009677419,95
462,-0.319354839,84
483,-0.183870968,84
547,0.229032258,97
529,0.112903226,111
430,-0.525806452,118
560,0.312903226,118
494,-0.112903226,112
453,-0.377419355,110
445,-0.429032258,113
566,0.351612903,115
546,0.222580645,113
488,-0.151612903,112
514,0.016129032,119
582,0.45483871,127
532,0.132258065,-124
441,-0.45483871,-123
458,-0.34516129,-118
505,-0.041935484,-110
495,-0.106451613,-103
627,0.74516129,-88
489,-0.14516129,-79
467,-0.287096774,-77
513,0.009677419,-77
553,0.267741935,-72
473,-0.248387097,-59
516,0.029032258,-42
512,0.003225806,-24
519,0.048387097,-11
550,0.248387097,-3
510,-0.009677419,2
494,-0.112903226,55
526,0.093548387,59
502,-0.061290323,65
489,-0.14516129,74
527,0.1,84
504,-0.048387097,96
512,0.003225806,114
529,0.112903226,125
516,0.029032258,-121
512,0.003225806,-112
519,0.048387097,-104
503,-0.05483871,-98
510,-0.009677419,-93
512,0.003225806,-88
517,0.035483871,-82
513,0.009677419,-80
509,-0.016129032,-76
474,-0.241935484,-73
531,0.125806452,-69
485,-0.170967742,-66
517,0.035483871,-63
528,0.106451613,-60
510,-0.009677419,-60
513,0.009677419,-60
507,-0.029032258,-61
496,-0.1,-64
507,-0.029032258,-68
511,-0.003225806,-72
494,-0.112903226,-75
480,-0.203225806,-77
544,0.209677419,-80
495,-0.106451613,-83
493,-0.119354839,-86
498,-0.087096774,-91
546,0.222580645,-95
500,-0.074193548,-99
487,-0.158064516,-101
519,0.048387097,-104
566,0.351612903,-109
529,0.112903226,-112
480,-0.203225806,-116
536,0.158064516,-119
556,0.287096774,-122
495,-0.106451613,-124
508,-0.022580645,-128
516,0.029032258,125
527,0.1,121
512,0.003225806,119
520,0.05483871,115
528,0.106451613,110
528,0.106451613,105
509,-0.016129032,100
515,0.022580645,96
534,0.14516129,93
509,-0.016129032,91
512,0.003225806,89
516,0.029032258,88
516,0.029032258,87
511,-0.003225806,86
504,-0.048387097,85
512,0.003225806,83
519,0.048387097,81
501,-0.067741935,77
490,-0.138709677,70
499,-0.080645161,63
519,0.048387097,56
495,-0.106451613,-2
532,0.132258065,-11
530,0.119354839,-18
516,0.029032258,-22
503,-0.05483871,-25
537,0.164516129,-30
509,-0.016129032,-37
489,-0.14516129,-43
510,-0.009677419,-51
528,0.106451613,-60
466,-0.293548387,-72
491,-0.132258065,-85
513,0.009677419,-101
544,0.209677419,-123
482,-0.190322581,120
525,0.087096774,109
570,0.377419355,104
487,-0.158064516,105
499,-0.080645161,104
449,-0.403225806,93
461,-0.325806452,76
528,0.106451613,65
500,-0.074193548,67
473,-0.248387097,75
568,0.364516129,75
477,-0.222580645,69
503,-0.05483871,65
542,0.196774194,59
541,0.190322581,52
580,0.441935484,49
559,0.306451613,53
542,0.196774194,55
575,0.409677419,61
528,0.106451613,72
523,0.074193548,86
434,-0.5,101
592,0.519354839,120
545,0.216129032,-117
507,-0.029032258,-98
483,-0.183870968,-90
500,-0.074193548,-77
528,0.106451613,-62
472,-0.25483871,-48
544,0.209677419,-37
534,0.14516129,-33
462,-0.319354839,-34
500,-0.074193548,-35
519,0.048387097,-32
522,0.067741935,-25
509,-0.016129032,-16
516,0.029032258,-5
505,-0.041935484,55
498,-0.087096774,64
514,0.016129032,70
488,-0.151612903,76
537,0.164516129,82
518,0.041935484,88
510,-0.009677419,94
520,0.05483871,102
561,0.319354839,109
502,-0.061290323,116
512,0.003225806,124
537,0.164516129,-120
519,0.048387097,-112
510,-0.009677419,-105
493,-0.119354839,-98
517,0.035483871,-91
517,0.035483871,-84
526,0.093548387,-79
527,0.1,-74
516,0.029032258,-66
513,0.009677419,-65
515,0.022580645,-61
567,0.358064516,-60
520,0.05483871,-59
512,0.003225806,-58
531,0.125806452,-58
549,0.241935484,-57
491,-0.132258065,-56
516,0.029032258,-57
519,0.048387097,-61
473,-0.248387097,-67
537,0.164516129,-73
446,-0.422580645,-80
496,-0.1,-87
527,0.1,-92
513,0.009677419,-96
507,-0.029032258,-100
521,0.061290323,-103
522,0.067741935,-107
499,-0.080645161,-112
530,0.119354839,-117
511,-0.003225806,-122
506,-0.035483871,-126
478,-0.216129032,126
514,0.016129032,123
517,0.035483871,120
502,-0.061290323,117
511,-0.003225806,113
521,0.061290323,109
510,-0.009677419,107
521,0.061290323,105
526,0.093548387,103
534,0.14516129,101
511,-0.003225806,98
529,0.112903226,97
510,-0.009677419,96
521,0.061290323,94
523,0.074193548,93
517,0.035483871,91
516,0.029032258,90
512,0.003225806,85
514,0.016129032,80
505,-0.041935484,75
512,0.003225806,68
530,0.119354839,60
525,0.087096774,0
501,-0.067741935,-12
523,0.074193548,-23
496,-0.1,-40
551,0.25483871,-52
508,-0.022580645,-64
535,0.151612903,-72
531,0.125806452,-80
529,0.112903226,-87
491,-0.132258065,-95
510,-0.009677419,-102
502,-0.061290323,-112
500,-0.074193548,124
513,0.009677419,112
523,0.074193548,100
508,-0.022580645,84
480,-0.203225806,68
547,0.229032258,58
538,0.170967742,57
508,-0.022580645,62
500,-0.074193548,63
483,-0.183870968,59
492,-0.125806452,58
475,-0.235483871,57
508,-0.022580645,58
515,0.022580645,62
540,0.183870968,64
482,-0.190322581,66
567,0.358064516,67
377,-0.867741935,77
598,0.558064516,89
628,0.751612903,104
508,-0.022580645,122
478,-0.216129032,-118
653,0.912903226,-110
469,-0.274193548,-103
488,-0.151612903,-95
570,0.377419355,-89
551,0.25483871,-90
480,-0.203225806,-96
499,-0.080645161,-96
477,-0.222580645,-88
378,-0.861290323,-78
497,-0.093548387,-64
461,-0.325806452,-49
528,0.106451613,-47
505,-0.041935484,-47
548,0.235483871,-44
504,-0.048387097,-39
474,-0.241935484,-33
472,-0.25483871,-26
560,0.312903226,-19
515,0.022580645,-7
504,-0.048387097,1
496,-0.1,60
519,0.048387097,71
553,0.267741935,82
472,-0.25483871,94
546,0.222580645,106
525,0.087096774,119
510,-0.009677419,-125
504,-0.048387097,-109
517,0.035483871,-100
507,-0.029032258,-92
509,-0.016129032,-83
505,-0.041935484,-75
546,0.222580645,-67
518,0.041935484,-62
512,0.003225806,-59
529,0.112903226,-55
502,-0.061290323,-55
522,0.067741935,-55
512,0.003225806,-54
505,-0.041935484,-53
516,0.029032258,-52
474,-0.241935484,-52
507,-0.029032258,-57
516,0.029032258,-59
517,0.035483871,-64
519,0.048387097,-66
511,-0.003225806,-69
511,-0.003225806,-73
503,-0.05483871,-78
514,0.016129032,-82
515,0.022580645,-87
524,0.080645161,-95
457,-0.351612903,-100
520,0.05483871,-105
545,0.216129032,-109
502,-0.061290323,-112
514,0.016129032,-114
514,0.016129032,-115
523,0.074193548,-117
508,-0.022580645,-119
515,0.022580645,-118
490,-0.138709677,-117
542,0.196774194,-117
503,-0.05483871,-118
496,-0.1,-120
536,0.158064516,-121
518,0.041935484,-126
527,0.1,-128
500,-0.074193548,119
513,0.009677419,112
492,-0.125806452,105
517,0.035483871,98
510,-0.009677419,92
508,-0.022580645,87
521,0.061290323,84
526,0.093548387,81
492,-0.125806452,78
490,-0.138709677,76
520,0.05483871,75
512,0.003225806,73
514,0.016129032,71
514,0.016129032,68
516,0.029032258,65
534,0.14516129,62
495,-0.106451613,60
522,0.067741935,57
509,-0.016129032,54
511,-0.003225806,1
488,-0.151612903,-1
507,-0.029032258,-5
509,-0.016129032,-8
485,-0.170967742,-11
511,-0.003225806,-16
509,-0.016129032,-23
516,0.029032258,-29
534,0.14516129,-36
518,0.041935484,-46
506,-0.035483871,-60
537,0.164516129,-76
498,-0.087096774,-89
512,0.003225806,-101
584,0.467741935,-107
478,-0.216129032,-115
503,-0.05483871,-127
569,0.370967742,120
519,0.048387097,114
527,0.1,105
526,0.093548387,91
419,-0.596774194,81
501,-0.067741935,88
527,0.1,92
532,0.132258065,87
524,0.080645161,76
501,-0.067741935,79
454,-0.370967742,86
470,-0.267741935,88
512,0.003225806,83
566,0.351612903,65
479,-0.209677419,52
529,0.112903226,58
576,0.416129032,76
504,-0.048387097,91
487,-0.158064516,96
510,-0.009677419,95
607,0.616129032,99
605,0.603225806,115
412,-0.641935484,-128
506,-0.035483871,-119
610,0.635483871,-115
549,0.241935484,-111
472,-0.25483871,-107
282,-1.480645161,-99
656,0.932258065,-87
395,-0.751612903,-84
462,-0.319354839,-84
575,0.409677419,-84
534,0.14516129,-80
482,-0.190322581,-72
521,0.061290323,-63
559,0.306451613,-57
506,-0.035483871,-48
476,-0.229032258,-42
512,0.003225806,-16
532,0.132258065,53
522,0.067741935,71
506,-0.035483871,85
524,0.080645161,92
500,-0.074193548,96
512,0.003225806,97
492,-0.125806452,101
519,0.048387097,107
557,0.293548387,115
515,0.022580645,124
506,-0.035483871,-124
504,-0.048387097,-118
515,0.022580645,-113
512,0.003225806,-109
524,0.080645161,-103
508,-0.022580645,-101
540,0.183870968,-100
510,-0.009677419,-98
531,0.125806452,-95
464,-0.306451613,-91
523,0.074193548,-87
520,0.05483871,-81
529,0.112903226,-80
514,0.016129032,-77
516,0.029032258,-75
491,-0.132258065,-72
554,0.274193548,-70
507,-0.029032258,-67
518,0.041935484,-66
563,0.332258065,-67
501,-0.067741935,-71
506,-0.035483871,-73
523,0.074193548,-75
510,-0.009677419,-77
512,0.003225806,-80
510,-0.009677419,-84
523,0.074193548,-89
526,0.093548387,-94
505,-0.041935484,-100
517,0.035483871,-104
515,0.022580645,-108
510,-0.009677419,-112
517,0.035483871,-117
515,0.022580645,-122
519,0.048387097,-126
502,-0.061290323,126
515,0.022580645,125
507,-0.029032258,124
523,0.074193548,123
510,-0.009677419,122
533,0.138709677,123
499,-0.080645161,124
516,0.029032258,124
513,0.009677419,122
517,0.035483871,121
520,0.05483871,116
510,-0.009677419,113
514,0.016129032,109
507,-0.029032258,105
509,-0.016129032,100
509,-0.016129032,96
526,0.093548387,92
529,0.112903226,86
520,0.05483871,82
515,0.022580645,78
521,0.061290323,75
505,-0.041935484,71
518,0.041935484,66
526,0.093548387,59
545,0.216129032,2
513,0.009677419,-5
506,-0.035483871,-14
489,-0.14516129,-29
498,-0.087096774,-37
526,0.093548387,-42
552,0.261290323,-45
505,-0.041935484,-49
548,0.235483871,-58
518,0.041935484,-71
484,-0.177419355,-92
520,0.05483871,-105
553,0.267741935,-115
516,0.029032258,-120
464,-0.306451613,-122
558,0.3,-122
473,-0.248387097,-123
523,0.074193548,-127
473,-0.248387097,118
532,0.132258065,114
541,0.190322581,115
594,0.532258065,120
559,0.306451613,121
441,-0.45483871,120
620,0.7,114
524,0.080645161,103
421,-0.583870968,101
645,0.861290323,102
436,-0.487096774,102
375,-0.880645161,97
615,0.667741935,86
480,-0.203225806,78
496,-0.1,83
528,0.106451613,98
506,-0.035483871,114
520,0.05483871,-124
500,-0.074193548,-117
599,0.564516129,-107
540,0.183870968,-95
539,0.177419355,-81
572,0.390322581,-72
550,0.248387097,-74
515,0.022580645,-87
581,0.448387097,-95
543,0.203225806,-96
479,-0.209677419,-83
460,-0.332258065,-63
538,0.170967742,-40
550,0.248387097,-21
459,-0.338709677,-12
497,-0.093548387,-10
555,0.280645161,-11
524,0.080645161,-11
503,-0.05483871,-5
505,-0.041935484,2
517,0.035483871,62
546,0.222580645,71
508,-0.022580645,79
515,0.022580645,86
529,0.112903226,97
530,0.119354839,105
511,-0.003225806,112
510,-0.009677419,119
518,0.041935484,125
537,0.164516129,-126
522,0.067741935,-121
506,-0.035483871,-116
511,-0.003225806,-110
548,0.235483871,-107
556,0.287096774,-103
525,0.087096774,-101
514,0.016129032,-98
520,0.05483871,-94
523,0.074193548,-90
455,-0.364516129,-88
502,-0.061290323,-85
511,-0.003225806,-82
503,-0.05483871,-80
526,0.093548387,-78
493,-0.119354839,-76
495,-0.106451613,-73
506,-0.035483871,-71
514,0.016129032,-70
512,0.003225806,-73
509,-0.016129032,-76
526,0.093548387,-79
510,-0.009677419,-82
525,0.087096774,-86
550,0.248387097,-89
488,-0.151612903,-93
510,-0.009677419,-97
513,0.009677419,-105
523,0.074193548,-108
496,-0.1,-113
517,0.035483871,-116
506,-0.035483871,-118
505,-0.041935484,-121
509,-0.016129032,-123
551,0.25483871,-126
543,0.203225806,-128
525,0.087096774,126
521,0.061290323,124
486,-0.164516129,121
511,-0.003225806,118
513,0.009677419,113
532,0.132258065,108
509,-0.016129032,102
508,-0.022580645,97
516,0.029032258,90
518,0.041935484,87
506,-0.035483871,83
517,0.035483871,80
524,0.080645161,76
513,0.009677419,72
516,0.029032258,67
547,0.229032258,62
511,-0.003225806,54
514,0.016129032,0
519,0.048387097,-5
495,-0.106451613,-9
500,-0.074193548,-12
512,0.003225806,-16
515,0.022580645,-20
504,-0.048387097,-24
518,0.041935484,-29
529,0.112903226,-35
511,-0.003225806,-39
508,-0.022580645,-43
509,-0.016129032,-48
530,0.119354839,-53
500,-0.074193548,-59
502,-0.061290323,-65
551,0.25483871,-71
514,0.016129032,-81
505,-0.041935484,-86
494,-0.112903226,-91
503,-0.05483871,-94
542,0.196774194,-97
515,0.022580645,-98
535,0.151612903,-95
519,0.048387097,-84
515,0.022580645,-81
544,0.209677419,-73
509,-0.016129032,-69
512,0.003225806,-66
555,0.280645161,-62
502,-0.061290323,-58
491,-0.132258065,-54
507,-0.029032258,-50
506,-0.035483871,-44
514,0.016129032,-40
512,0.003225806,-35
520,0.05483871,-30
508,-0.022580645,-23
511,-0.003225806,-17
450,-0.396774194,-10
537,0.164516129,-4
550,0.248387097,53
507,-0.029032258,58
492,-0.125806452,63
542,0.196774194,67
509,-0.016129032,71
499,-0.080645161,75
498,-0.087096774,79
530,0.119354839,85
542,0.196774194,87
503,-0.05483871,91
506,-0.035483871,94
516,0.029032258,97
500,-0.074193548,99
513,0.009677419,102
514,0.016129032,104
520,0.05483871,105
509,-0.016129032,105
520,0.05483871,104
516,0.029032258,104
504,-0.048387097,103
507,-0.029032258,103
499,-0.080645161,101
520,0.05483871,99
507,-0.029032258,97
512,0.003225806,94
514,0.016129032,93
516,0.029032258,93
526,0.093548387,92
523,0.074193548,90
542,0.196774194,88
496,-0.1,85
515,0.022580645,83
512,0.003225806,81
518,0.041935484,79
524,0.080645161,76
512,0.003225806,74
533,0.138709677,74
518,0.041935484,74
497,-0.093548387,73
493,-0.119354839,72
512,0.003225806,71
544,0.209677419,69
518,0.041935484,68
554,0.274193548,67
502,-0.061290323,66
511,-0.003225806,65
504,-0.048387097,64
510,-0.009677419,60
517,0.035483871,54
510,-0.009677419,-4
509,-0.016129032,-8
509,-0.016129032,-9
511,-0.003225806,-8
497,-0.093548387,-5
519,0.048387097,-2
525,0.087096774,0
486,-0.164516129,2
513,0.009677419,2
511,-0.003225806,1
510,-0.009677419,0
521,0.061290323,-1
516,0.029032258,-2
518,0.041935484,-2
504,-0.048387097,0
512,0.003225806,0
508,-0.022580645,1
507,-0.029032258,1
519,0.048387097,2
514,0.016129032,2
515,0.022580645,53
508,-0.022580645,53
507,-0.029032258,53
527,0.1,53
513,0.009677419,53
502,-0.061290323,53
526,0.093548387,53
521,0.061290323,53
504,-0.048387097,54
511,-0.003225806,54
516,0.029032258,54
519,0.048387097,53
522,0.067741935,54
510,-0.009677419,54
531,0.125806452,54
504,-0.048387097,54
540,0.183870968,54
505,-0.041935484,55
542,0.196774194,55
521,0.061290323,55
542,0.196774194,55
488,-0.151612903,55
517,0.035483871,55
517,0.035483871,55
521,0.061290323,54
605,0.603225806,53
479,-0.209677419,53
528,0.106451613,2
538,0.170967742,2
499,-0.080645161,1
510,-0.009677419,1
575,0.409677419,1
530,0.119354839,0
516,0.029032258,0
520,0.05483871,0
511,-0.003225806,0
506,-0.035483871,0
510,-0.009677419,0
519,0.048387097,0
547,0.229032258,0
516,0.029032258,0
517,0.035483871,0
515,0.022580645,0
496,-0.1,0
522,0.067741935,0
512,0.003225806,0
505,-0.041935484,0
509,-0.016129032,0
517,0.035483871,0
501,-0.067741935,0
515,0.022580645,0
517,0.035483871,-1
521,0.061290323,-1
514,0.016129032,-1
515,0.022580645,-1
490,-0.138709677,-1
510,-0.009677419,-1
522,0.067741935,-1
505,-0.041935484,-1
530,0.119354839,-1
540,0.183870968,-1
513,0.009677419,-1
517,0.035483871,-1
511,-0.003225806,-1
518,0.041935484,-1
520,0.05483871,-1
512,0.003225806,-1
514,0.016129032,-1
491,-0.132258065,-1
502,-0.061290323,-1
491,-0.132258065,0
523,0.074193548,0
528,0.106451613,0
512,0.003225806,0
517,0.035483871,0
506,-0.035483871,0
514,0.016129032,0
513,0.009677419,0
509,-0.016129032,0
525,0.087096774,0
512,0.003225806,0
509,-0.016129032,0
498,-0.087096774,0
517,0.035483871,0
512,0.003225806,0
517,0.035483871,0
510,-0.009677419,0
509,-0.016129032,0
514,0.016129032,0
507,-0.029032258,0
514,0.016129032,0
487,-0.158064516,0
504,-0.048387097,0
517,0.035483871,0
492,-0.125806452,0
506,-0.035483871,0
512,0.003225806,0
511,-0.003225806,0
513,0.009677419,0
513,0.009677419,0
511,-0.003225806,0
512,0.003225806,0
504,-0.048387097,0
500,-0.074193548,0
519,0.048387097,0
538,0.170967742,0
496,-0.1,0
507,-0.029032258,0
498,-0.087096774,0
514,0.016129032,0
519,0.048387097,0
525,0.087096774,0
518,0.041935484,0
483,-0.183870968,0
507,-0.029032258,0
467,-0.287096774,0
563,0.332258065,0
506,-0.035483871,0
524,0.080645161,0
508,-0.022580645,-1
494,-0.112903226,-1
462,-0.319354839,-1
510,-0.009677419,-1
503,-0.05483871,-1
524,0.080645161,-1
473,-0.248387097,-1
513,0.009677419,-1
517,0.035483871,-1
506,-0.035483871,-1
508,-0.022580645,-1
496,-0.1,-2
518,0.041935484,-2
509,-0.016129032,-2
498,-0.087096774,-2
523,0.074193548,-2
533,0.138709677,-2
555,0.280645161,-2
548,0.235483871,-1
507,-0.029032258,-1
511,-0.003225806,-1
518,0.041935484,-1
519,0.048387097,-1
505,-0.041935484,-1
514,0.016129032,-1
543,0.203225806,-1
545,0.216129032,-1
471,-0.261290323,-1
485,-0.170967742,-1
509,-0.016129032,-1
485,-0.170967742,-1
537,0.164516129,-1
524,0.080645161,-1
511,-0.003225806,-1
518,0.041935484,0
504,-0.048387097,0
508,-0.022580645,-1
508,-0.022580645,-1
464,-0.306451613,-1
545,0.216129032,-1
